movieId,title,genres,poster_id
372,Reality Bites (1994),Comedy Drama,"https://m.media-amazon.com/images/M/MV5BZWY1ZGEyY2YtNWZhNS00OGZhLTg3OWEtODE2M2U5NjE4YmUyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,4,380,562_.jpg"
373,Red Rock West (1992),Thriller,"https://m.media-amazon.com/images/M/MV5BNzhiMTQxYzMtOWI4NS00NWJiLWE5MDMtMmIzNjMxODNjZjBlXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_QL75_UY562_CR1,0,380,562_.jpg"
374,Richie Rich (1994),Children's Comedy,"https://m.media-amazon.com/images/M/MV5BOWRhMWEzMjMtYTFiYS00MTNlLWIxZTItNjEwZGQ1NDk3Y2NmXkEyXkFqcGdeQXVyODU4MjAxOQ@@._V1_QL75_UX380_CR0,5,380,562_.jpg"
375,Safe Passage (1994),Drama,"https://m.media-amazon.com/images/M/MV5BYTI1ODdiYWYtYTI0MC00OWY3LTg3YjAtODYzYTJlZjQ0YmY0XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_QL75_UX380_CR0,9,380,562_.jpg"
376,"River Wild, The (1994)",Action Thriller,"https://m.media-amazon.com/images/M/MV5BYWQyYTZjNTYtNGRiMi00ZTVhLTk0ZWEtZDA0OTVmMDk4OGE2XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_QL75_UX380_CR0,2,380,562_.jpg"
377,Speed (1994),Action Romance Thriller,"https://m.media-amazon.com/images/M/MV5BYjc0MjYyN2EtZGRhMy00NzJiLWI2Y2QtYzhiYTU3NzAxNzg4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,0,380,562_.jpg"
378,Speechless (1994),Comedy Romance,"https://m.media-amazon.com/images/M/MV5BYmMyMWY0MmMtYTQyZS00NDI4LTk4OTQtY2MxOGMwNzNjMWVmXkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_QL75_UY562_CR9,0,380,562_.jpg"
379,Timecop (1994),Action Sci-Fi,"https://m.media-amazon.com/images/M/MV5BMDliZmQ3NWQtODFlNi00MTFhLWIyYjgtYzFmN2E0NmU2MWExXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX380_CR0,2,380,562_.jpg"
380,True Lies (1994),Action Adventure Comedy Romance,"https://m.media-amazon.com/images/M/MV5BYzg5YmUyNGMtMThiNS00MjA2LTgwZDctNDlhM2RkZDNmZmRkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_QL75_UX380_CR0,2,380,562_.jpg"
381,When a Man Loves a Woman (1994),Drama,"https://m.media-amazon.com/images/M/MV5BODBhYzRiN2ItYjgxMS00MGUwLTg2ODEtY2UzYWM1NzdlYjQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,0,380,562_.jpg"
382,Wolf (1994),Drama Horror,"https://m.media-amazon.com/images/M/MV5BNjVkNGVlOGUtMTA0Ni00YjMyLTkxNTctMjZiOWFmYjFhMjMyXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX380_CR0,0,380,562_.jpg"
383,Wyatt Earp (1994),Western,"https://m.media-amazon.com/images/M/MV5BZTY2NDVhZGUtZTY2MC00MTBhLTg4YTQtN2ZiODU4OWM2YTNjXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UX380_CR0,2,380,562_.jpg"
384,Bad Company (1995),Action,"https://m.media-amazon.com/images/M/MV5BZDNkMGQwNTYtYTJjYi00NTk4LTllYTktMzVhYTkxNWZjNmU2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UX380_CR0,2,380,562_.jpg"
385,"Man of No Importance, A (1994)",Drama,"https://m.media-amazon.com/images/M/MV5BMTM0MTQxOTIwM15BMl5BanBnXkFtZTcwMTUyMTkxMQ@@._V1_QL75_UX380_CR0,63,380,562_.jpg"
386,S.F.W. (1994),Drama,"https://m.media-amazon.com/images/M/MV5BNDlhMDg4OGQtYjIxMi00ZjY0LWEwOTktOWU3YWRiYzZlZjRiXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX380_CR0,0,380,562_.jpg"
387,"Low Down Dirty Shame, A (1994)",Action Comedy,"https://m.media-amazon.com/images/M/MV5BMmE2Y2FmNmEtNzc5OC00OTUyLThlY2QtODQ4NTI4OTJhMzAwXkEyXkFqcGdeQXVyMjQ3NzUxOTM@._V1_QL75_UY562_CR1,0,380,562_.jpg"
388,Boys Life (1995),Drama,"https://m.media-amazon.com/images/M/MV5BMTYxMTg5NDgwMV5BMl5BanBnXkFtZTcwNzA4NzgxMQ@@._V1_QL75_UY562_CR16,0,380,562_.jpg"
389,"Colonel Chabert, Le (1994)",Drama Romance War,"https://m.media-amazon.com/images/M/MV5BMTM1NTEyNjQ3MF5BMl5BanBnXkFtZTcwMzg4NTYxMQ@@._V1_QL75_UX380_CR0,62,380,562_.jpg"
390,Faster Pussycat! Kill! Kill! (1965),Action Comedy Drama,"https://m.media-amazon.com/images/M/MV5BYzQzODhjOTktZDY2ZS00Y2E0LTgwZWEtNzdlOWI4MjY4OWMyXkEyXkFqcGdeQXVyMjUxOTQ5MzA@._V1_QL75_UY562_CR18,0,380,562_.jpg"
391,Jason's Lyric (1994),Crime Drama,"https://m.media-amazon.com/images/M/MV5BYWI3Zjc5ZGYtMDVmOS00MDI3LTlkZjAtODZlM2JhYWFjZjBjXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX380_CR0,2,380,562_.jpg"
392,"Secret Adventures of Tom Thumb, The (1993)",Adventure Children's,"https://m.media-amazon.com/images/M/MV5BMTk1NTQ4NjM4NV5BMl5BanBnXkFtZTcwNjEzMzkxMQ@@._V1_QL75_UY562_CR8,0,380,562_.jpg"
393,Street Fighter (1994),Action,"https://m.media-amazon.com/images/M/MV5BY2JhYjUzYzAtMWFhMi00YzIyLTllZGQtMTAzNThkNTJhNTBmXkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_QL75_UX380_CR0,1,380,562_.jpg"
394,Coldblooded (1995),Action,"https://m.media-amazon.com/images/M/MV5BMTk5NDM3OTE0OV5BMl5BanBnXkFtZTYwNTkwMjQ5._V1_QL75_UX380_CR0,67,380,562_.jpg"
395,Desert Winds (1995),Drama,"https://m.media-amazon.com/images/M/MV5BMjA0NDc0NTU3OF5BMl5BanBnXkFtZTcwMzMyNDkyMQ@@._V1_QL75_UY562_CR5,0,380,562_.jpg"
396,Fall Time (1995),Drama,"https://m.media-amazon.com/images/M/MV5BYjU0ZGI5OGQtMWVlMy00YmQzLTk4ZDEtOTYyNzhjMzljMjA1XkEyXkFqcGdeQXVyNzYxODU3NA@@._V1_QL75_UX380_CR0,1,380,562_.jpg"
397,"Fear, The (1995)",Horror,"https://m.media-amazon.com/images/M/MV5BY2Y1MGU4MDYtNGIxZi00ZTVkLTg5MWYtOGYzMGE5ZWMyNDk0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,9,380,562_.jpg"
398,Frank and Ollie (1995),Documentary,"https://m.media-amazon.com/images/M/MV5BMzc5M2NkNTYtNDg3NS00NTQ1LWJjMzYtZjhmMGI1NzkzNGY0XkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_QL75_UY562_CR2,0,380,562_.jpg"
399,Girl in the Cadillac (1995),Drama,"https://m.media-amazon.com/images/M/MV5BMGVhMmU1YWUtNGZkMi00MGZkLWE2ZTMtMTA0MTljODViYTRiXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_QL75_UX380_CR0,59,380,562_.jpg"
400,Homage (1995),Drama,"https://m.media-amazon.com/images/M/MV5BMTIyMjU0MjkwM15BMl5BanBnXkFtZTcwMDAzOTIyMQ@@._V1_QL75_UY562_CR11,0,380,562_.jpg"
401,Mirage (1995),Action Thriller,"https://m.media-amazon.com/images/M/MV5BZmU4ZjgxNDItZjc2ZC00YmZlLTlkZmItMGVmNTg5ZTc5ZmZhXkEyXkFqcGdeQXVyNTcwNjUwNzk@._V1_QL75_UY562_CR2,0,380,562_.jpg"
402,Open Season (1996),Comedy,"https://m.media-amazon.com/images/M/MV5BMTQwOTg2MjU0OV5BMl5BanBnXkFtZTcwMzIzNTQzMQ@@._V1_QL75_UX380_CR0,1,380,562_.jpg"
403,Two Crimes (1995),Comedy Crime Drama,"https://m.media-amazon.com/images/M/MV5BNTI1NDdiYjAtMGQwMS00Y2NkLTk4YmMtZGE2YWIxYWE2MGYwXkEyXkFqcGdeQXVyMzM2MDI2MDI@._V1_QL75_UY562_CR8,0,380,562_.jpg"
404,Brother Minister, The Assassination of Malcolm X (1994),"https://m.media-amazon.com/images/M/MV5BNDA2MTYyNDE4NV5BMl5BanBnXkFtZTcwOTY5ODA3NA@@._V1_QL75_UY562_CR17,0,380,562_.jpg"
405,Highlander III, The Sorcerer (1994),"https://m.media-amazon.com/images/M/MV5BNzZmNGNmMzgtMjA2YS00YzY3LThmMjYtOTVmMzg4ZGY2YWJjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY562_CR3,0,380,562_.jpg"
406,Federal Hill (1994),Drama,"https://m.media-amazon.com/images/M/MV5BYWNkZTg5Y2EtNmE5Yi00YTI0LWFlNGEtNjhkN2I4NDU0NDlhXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UY562_CR2,0,380,562_.jpg"
407,In the Mouth of Madness (1995),Horror Thriller,"https://m.media-amazon.com/images/M/MV5BZDg4NDUyMDAtNTg1ZC00ZTgzLWJkYzItMmU3OTUzODlhMGQwXkEyXkFqcGdeQXVyMjMwNjEyMTk@._V1_QL75_UY562_CR91,0,380,562_.jpg"
408,8 Seconds (1994),Drama,"https://m.media-amazon.com/images/M/MV5BYjY4Nzk5NzItYjAyNy00NzgwLTgwMTQtMTM4MDkyOTk0ODFjXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UY562_CR2,0,380,562_.jpg"
409,Above the Rim (1994),Drama,"https://m.media-amazon.com/images/M/MV5BNDE5M2I4OWEtZDUyMS00ODYwLTkxNWYtZmNlNjEzOWRlYjc0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,17,380,562_.jpg"
410,Addams Family Values (1993),Comedy,"https://m.media-amazon.com/images/M/MV5BZWFhNjY0YjItNjM5NC00NzAwLWI3ZWUtMTlkNTA0ZWVkNjBkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,3,380,562_.jpg"
411,You So Crazy (1994),Comedy,"https://m.media-amazon.com/images/M/MV5BOTg5ODM5ODY0OF5BMl5BanBnXkFtZTcwNjA2NDAyMQ@@._V1_QL75_UX380_CR0,13,380,562_.jpg"
412,"Age of Innocence, The (1993)",Drama,"https://m.media-amazon.com/images/M/MV5BMDhkN2FhYTktYWUwNy00NTE5LWJiYjYtMGNlODIyNDc5MWZhXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UX380_CR0,4,380,562_.jpg"
413,Airheads (1994),Comedy,"https://m.media-amazon.com/images/M/MV5BY2M3OWY0OTYtZWE5Yy00NDRkLTllYmUtOWVjOTMyZjJjNjhkXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX380_CR0,5,380,562_.jpg"
414,"Air Up There, The (1994)",Comedy,"https://m.media-amazon.com/images/M/MV5BYjJjN2NhMmQtMDY5Zi00MDY5LWEwYmYtNGUwODVkNTZhNTY2XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX380_CR0,0,380,562_.jpg"
415,Another Stakeout (1993),Comedy Thriller,"https://m.media-amazon.com/images/M/MV5BNWZmMzIwZTgtYmMyZi00ZWMwLWJjYzYtNGQzNTE1NmVlNjkxXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX380_CR0,3,380,562_.jpg"
416,Bad Girls (1994),Western,"https://m.media-amazon.com/images/M/MV5BZmE5NjM5YmQtZTVmNC00MGE4LWI1YWEtNzc3ZDBhNWUyNjQwXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UY562_CR0,0,380,562_.jpg"
417,Barcelona (1994),Comedy Romance,"https://m.media-amazon.com/images/M/MV5BNWU2YzE2YzctNDg1OS00ZDdhLWI3M2ItYWY1MzExZjlmOGM5XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_QL75_UY562_CR3,0,380,562_.jpg"
418,Being Human (1993),Drama,"https://m.media-amazon.com/images/M/MV5BMjI4NjU3ODcxOF5BMl5BanBnXkFtZTgwNjY4Mjk5MDE@._V1_QL75_UY562_CR26,0,380,562_.jpg"
419,"Beverly Hillbillies, The (1993)",Comedy,"https://m.media-amazon.com/images/M/MV5BYTE3YjcwNTYtY2IwNi00MDlhLTlhMzMtOGM1YzI5MTU5OGNkXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX380_CR0,3,380,562_.jpg"
420,Beverly Hills Cop III (1994),Action Comedy,"https://m.media-amazon.com/images/M/MV5BOTdhMTU4MzMtYTVjMi00MTYzLTkxZDYtOWUwYjI0NDFjZTY1XkEyXkFqcGdeQXVyMDEwMjgxNg@@._V1_QL75_UY562_CR1,0,380,562_.jpg"
421,Black Beauty (1994),Adventure Children's,"https://m.media-amazon.com/images/M/MV5BODUwYmY3ODUtOTE3Zi00OTEyLTkwOWEtZWE0MTAzYmNkNzI0XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UY562_CR3,0,380,562_.jpg"
422,Blink (1994),Thriller,"https://m.media-amazon.com/images/M/MV5BNWM4M2QwOWUtNGMwMS00Nzg2LTg0YjktYTU4M2ZhYTMwYTU5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,6,380,562_.jpg"
423,Blown Away (1994),Action Thriller,"https://m.media-amazon.com/images/M/MV5BNjA4M2JhZWUtY2ZlNi00YzExLWE1YzEtNTY3Y2E2MzQwOTFjXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX380_CR0,7,380,562_.jpg"
424,Blue Chips (1994),Drama,"https://m.media-amazon.com/images/M/MV5BYTkxMDI4NjEtODU0MC00NDlkLWFmYzYtYTEzNmUzYjIzY2RiXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX380_CR0,1,380,562_.jpg"
425,Blue Sky (1994),Drama Romance,"https://m.media-amazon.com/images/M/MV5BNTQ1NTA3MTU5Ml5BMl5BanBnXkFtZTcwMzc3NDcyNA@@._V1_QL75_UX380_CR0,4,380,562_.jpg"
426,Body Snatchers (1993),Horror Sci-Fi Thriller,"https://m.media-amazon.com/images/M/MV5BYjE3NzIxMzctNzQ1MS00OGQ0LTg5YjAtM2ViODkyYmEyMjllXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX380_CR0,4,380,562_.jpg"
427,Boxing Helena (1993),Mystery Romance Thriller,"https://m.media-amazon.com/images/M/MV5BYjdhOWE4MDMtZGM5Zi00Mzc1LTkyNWUtYWQ1ODU4NGEyZDhiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,1,380,562_.jpg"
428,"Bronx Tale, A (1993)",Drama,"https://m.media-amazon.com/images/M/MV5BOTY5OGI3ZWQtNzk3ZS00YTYxLWJhZWEtMjc5YTJkZmMzOWJhXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_QL75_UX380_CR0,1,380,562_.jpg"
429,Cabin Boy (1994),Comedy,"https://m.media-amazon.com/images/M/MV5BZWI5ZmY5MDMtOWJkYy00YjJlLWI1MDctMjMwZDI3NTY4YmJlXkEyXkFqcGdeQXVyMTEwODg2MDY@._V1_QL75_UX380_CR0,1,380,562_.jpg"
430,Calendar Girl (1993),Drama,"https://m.media-amazon.com/images/M/MV5BOWJmYWExN2MtMmI3Ni00ZDIzLThkN2ItYzlhNmUyOGExYzM2XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX380_CR0,3,380,562_.jpg"
431,Carlito's Way (1993),Crime Drama,"https://m.media-amazon.com/images/M/MV5BYzBhY2E0OWYtYzRmNC00ZGY3LTllODYtNTExM2FmYTFkMGUwXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX380_CR0,1,380,562_.jpg"
432,City Slickers II, The Legend of Curly's Gold (1994),"https://m.media-amazon.com/images/M/MV5BZjQ3NzM2NjctN2JjMy00M2NmLWJmMGItY2UxYjAzYWFhYmI1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,2,380,562_.jpg"
433,Clean Slate (1994),Comedy,"https://m.media-amazon.com/images/M/MV5BNmFkYTUzMzctZjczNy00M2VhLWJhOGMtZjllNjQzM2NiZGQ4XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_QL75_UX380_CR0,10,380,562_.jpg"
434,Cliffhanger (1993),Action Adventure Crime,"https://m.media-amazon.com/images/M/MV5BYWNlYTI0MDctNDdjNS00MmUzLWE4MzYtZTNjOTNjYWJjZmM5XkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_QL75_UX380_CR0,4,380,562_.jpg"
435,Coneheads (1993),Comedy Sci-Fi,"https://m.media-amazon.com/images/M/MV5BYTNjNGM5OTktM2Q1Zi00YTFmLWJlYzUtMTMyMzgzNjNlNmQzL2ltYWdlXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_QL75_UX380_CR0,1,380,562_.jpg"
436,Color of Night (1994),Drama Thriller,"https://m.media-amazon.com/images/M/MV5BMzU2MGJmMWUtZDU3Zi00NDE1LTliMWQtN2E2ZDVmOTBkZjNmXkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_QL75_UX380_CR0,1,380,562_.jpg"
437,Cops and Robbersons (1994),Comedy,"https://m.media-amazon.com/images/M/MV5BMjcxM2VkZDEtYmExZi00ODRhLWI3NGItNjZiM2IxOGQxODM5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,4,380,562_.jpg"
438,"Cowboy Way, The (1994)",Action Comedy,"https://m.media-amazon.com/images/M/MV5BN2RhMTExNmQtYWY0OC00OWE5LThlODEtZDBhMTBiZDFiMDIzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,1,380,562_.jpg"
439,Dangerous Game (1993),Drama,"https://m.media-amazon.com/images/M/MV5BNzg1ZjgxNDAtNmVmZC00ODM2LWEyY2EtMzk2ODU2MThhMDgxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,17,380,562_.jpg"
440,Dave (1993),Comedy Romance,"https://m.media-amazon.com/images/M/MV5BOGVlM2I0NDUtYjQ4ZC00NTJjLTkzZGUtZGM5NGZjZDQwOWZkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_QL75_UX380_CR0,6,380,562_.jpg"
441,Dazed and Confused (1993),Comedy,"https://m.media-amazon.com/images/M/MV5BMTM5MDY5MDQyOV5BMl5BanBnXkFtZTgwMzM3NzMxMDE@._V1_QL75_UX380_CR0,0,380,562_.jpg"
442,Demolition Man (1993),Action Sci-Fi,"https://m.media-amazon.com/images/M/MV5BMDBmNDhjOTYtZWVlMC00YzUwLWIyZjEtYzFjMWM5OTdiZDJkXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_QL75_UX380_CR0,3,380,562_.jpg"
443,"Endless Summer 2, The (1994)",Documentary,"https://m.media-amazon.com/images/M/MV5BMzg0M2Y0NTItMDM1My00ZDAxLTkyOWItMWE4NDNiYWRmYjA4XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UY562_CR2,0,380,562_.jpg"
444,Even Cowgirls Get the Blues (1993),Comedy Romance,"https://m.media-amazon.com/images/M/MV5BZjE4NTZhNTctN2FhZi00YTIzLWI2MzItYzcxNTBiMWIyMzc5XkEyXkFqcGdeQXVyNTcwNjUwNzk@._V1_QL75_UX380_CR0,16,380,562_.jpg"
445,Fatal Instinct (1993),Comedy,"https://m.media-amazon.com/images/M/MV5BMTNlYzhmNmUtYjdiMC00NGQ4LWFkYTItZGNiNmQ4YmEwZDc5XkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_QL75_UX380_CR0,6,380,562_.jpg"
446,Farewell My Concubine (1993),Drama Romance,"https://m.media-amazon.com/images/M/MV5BYmFhZmM3Y2MtNDA1Ny00NjkzLWJkM2EtYWU1ZjEwYmNjZDQ0XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UX380_CR0,13,380,562_.jpg"
447,"Favor, The (1994)",Comedy Romance,"https://m.media-amazon.com/images/M/MV5BZjMyYmQ1NWMtMzAyOC00MWFmLWI1ZTAtNmE0M2EzZjZlMmJiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,2,380,562_.jpg"
448,Fearless (1993),Drama,"https://m.media-amazon.com/images/M/MV5BZGYyYzgyODMtOGYwOC00OTM5LTk4NDUtNTRkN2I3YmUxNTM5XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_QL75_UX380_CR0,2,380,562_.jpg"
449,Fear of a Black Hat (1993),Comedy,"https://m.media-amazon.com/images/M/MV5BM2I0MmRiMmUtNThjZS00NGFiLWFmMjItYjRjNTRjN2FmZDVlXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX380_CR0,1,380,562_.jpg"
450,With Honors (1994),Comedy Drama,"https://m.media-amazon.com/images/M/MV5BMmY3NjE0N2EtZWJiMS00ZTM4LWFkOTMtZTJmMTIyZjc2YmU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,4,380,562_.jpg"
451,Flesh and Bone (1993),Drama Mystery Romance,"https://m.media-amazon.com/images/M/MV5BMzEzNTA3N2MtNzEyNC00ZDA3LTkwNGMtYWEyODRlNjZhZDQ0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY562_CR0,0,380,562_.jpg"
452,Widows' Peak (1994),Drama,"https://m.media-amazon.com/images/M/MV5BOWZhODdjYmEtZGRkMC00OWJhLTk5NGYtMDEwYmY5ZDQ0NWJkXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX380_CR0,5,380,562_.jpg"
453,For Love or Money (1993),Comedy,"https://m.media-amazon.com/images/M/MV5BZTZhOTQ1MjItNjFlZi00NTA0LTlhMDMtMzMyNmQyYWFhZjAzXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX380_CR0,2,380,562_.jpg"
454,"Firm, The (1993)",Drama Thriller,"https://m.media-amazon.com/images/M/MV5BNDMzNDEwM2EtN2I4YS00NjRjLTk5ZTAtZTg5NjI1OWZhN2FkXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX380_CR0,1,380,562_.jpg"
455,Free Willy (1993),Adventure Children's Drama,"https://m.media-amazon.com/images/M/MV5BMjZmZjM1NWEtYTllYy00NmIyLWEzN2EtZmQ5Yjk1ODAyZmE1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,4,380,562_.jpg"
456,Fresh (1994),Drama,"https://m.media-amazon.com/images/M/MV5BODVhZjZhOGYtMTg5OC00YjllLWEwNTMtNmUyMWExMmU0MTJlXkEyXkFqcGdeQXVyMTk0MjQ3Nzk@._V1_QL75_UY562_CR3,0,380,562_.jpg"
457,"Fugitive, The (1993)",Action Thriller,"https://m.media-amazon.com/images/M/MV5BYmFmOGZjYTItYjY1ZS00OWRiLTk0NDgtMjQ5MzBkYWE2YWE0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_QL75_UX380_CR0,5,380,562_.jpg"
458,Geronimo, An American Legend (1993),"https://m.media-amazon.com/images/M/MV5BNDRhZTYyYTEtMjA4My00MmI1LThkNTMtMjBkYmQ3ZDgwM2I1XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX380_CR0,8,380,562_.jpg"
459,"Getaway, The (1994)",Action,"https://m.media-amazon.com/images/M/MV5BNGY5YjhmMjYtMGMwZS00ZjUyLTk1NWMtNTA5YWVhM2I5MjE1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,6,380,562_.jpg"
460,Getting Even with Dad (1994),Comedy,"https://m.media-amazon.com/images/M/MV5BM2QzZjAxNjUtYTRlNC00ZWZjLTg4NTctMzM0MmI4YmIyOWExXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_QL75_UX380_CR0,10,380,562_.jpg"
461,Go Fish (1994),Drama Romance,"https://m.media-amazon.com/images/M/MV5BZjYyZTAyMjctOWNjMy00OGYyLWIwNTEtOTYwYzQ1N2Q0OGZmXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_QL75_UX380_CR0,5,380,562_.jpg"
462,"Good Man in Africa, A (1994)",Action Adventure,"https://m.media-amazon.com/images/M/MV5BYTQ3YmE2ODItZjY2Yy00MTMxLTliOWQtNWVkMGM5YWY0YTYwXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UY562_CR2,0,380,562_.jpg"
463,Guilty as Sin (1993),Crime Drama Thriller,"https://m.media-amazon.com/images/M/MV5BM2EwMWVmODYtYjJmOC00ZDdiLWJmYzgtOGVhMzA2Mjc4ZjAwXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UX380_CR0,5,380,562_.jpg"
464,Hard Target (1993),Action Adventure Crime Thriller,"https://m.media-amazon.com/images/M/MV5BMjc5YmU3MjUtNmRhYy00MjQ5LWI1ZTMtOGQzYTE1N2I4ZTEzXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX380_CR0,1,380,562_.jpg"
465,Heaven & Earth (1993),Action Drama War,"https://m.media-amazon.com/images/M/MV5BYTkyMmNiMjItYzJlZi00NzI5LTg4NmEtMzFjODgxMjMxNzk2XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX380_CR0,3,380,562_.jpg"
466,Hot Shots! Part Deux (1993),Action Comedy War,"https://m.media-amazon.com/images/M/MV5BZjU2ODlmZWMtODEwZS00NTQ0LTk1ZDYtYzk0ZjE3ZGZhMGM0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,4,380,562_.jpg"
467,Live Nude Girls (1995),Comedy,"https://m.media-amazon.com/images/M/MV5BYzM3MWJmMDktNjlhNy00NjBmLWFlNDctZGJlYThmYmRjOTk3XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UY562_CR2,0,380,562_.jpg"
468,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",Comedy Romance,"https://m.media-amazon.com/images/M/MV5BODNhNTI3ZWQtYzg1My00OGJmLTk3MGYtMDM2MmJkNWExMzNiXkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_QL75_UY562_CR2,0,380,562_.jpg"
469,"House of the Spirits, The (1993)",Drama Romance,"https://m.media-amazon.com/images/M/MV5BOWRmNjFkOGQtNjk1MC00OWM0LWE3YjItNWIxNWM5MjYzZjcxXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_QL75_UX380_CR0,7,380,562_.jpg"
470,House Party 3 (1994),Comedy,"https://m.media-amazon.com/images/M/MV5BNjIwMTNlZTEtMDk3Yy00NmE2LThjYjYtMmQ3OGI3YTBkOWIyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,1,380,562_.jpg"
